id,version,split,source_dataset,source_platform,source_video_id,source_url,video_available_at_release,availability_checked_utc,clip_start_sec,clip_end_sec,clip_duration_sec,temporal_certificate_start_sec,temporal_certificate_end_sec,temporal_certificate_duration_sec,raw_clip_range,raw_temporal_certificate,question_text,question_type,choice_a,choice_b,choice_c,choice_d,choice_e,min_fps,min_required_frames_for_certificate,native_fps,task_category,visual_domain,visual_domain_fine,visual_subdomain,source_video_category,original_row_id
fpsbench_000946,1.0.0,test,youtube8m,youtube,xd1a0_LkrLk,https://www.youtube.com/watch?v=xd1a0_LkrLk,,,15.0,40.0,25.0,34.0,36.0,2.0,0:15-0:40,0:34-0:36,"Where is the outer end of the spiral when the person touches the gear, while showing it to the camera?",state_at_event,top right quadrant,top left quadrant,bottom right quadrant,bottom left quadrant,None of the above,5,10,,state_at_event,Hobbies & Gaming,Hobbies & Gaming,Games & Hobbies,Marble,946
fpsbench_000947,1.0.0,test,youtube8m,youtube,xd1a0_LkrLk,https://www.youtube.com/watch?v=xd1a0_LkrLk,,,275.0,290.0,15.0,287.0,289.0,2.0,4:35-4:50,4:47-4:49,Which of the these actions is NOT done by the cat?,blink_and_miss,Stretch both its front legs,Stretch only its front left leg,Turn back while sitting on the floor,Yawn,None of the above,6,12,,blink_and_miss,Hobbies & Gaming,Hobbies & Gaming,Games & Hobbies,Marble,947
fpsbench_000948,1.0.0,test,youtube8m,youtube,w9dkwnoms50,https://www.youtube.com/watch?v=w9dkwnoms50,,,15.0,30.0,15.0,22.0,23.0,1.0,0:15-0:30,0:22-0:23,Which of these is true after the one dancer starts dancing?,synchronization_assessment,The dancer on the left starts moving first but swings her leg in sync with the other dancer,The dancer on the right starts moving first but swings her leg in sync with the other dancer,The dancer on the right starts moving first but swings and swings her leg before the other dancer,The dancer on the left starts moving first and swings her leg before the other dancer,None of the above,4,4,,synchronization_assessment,Media & Entertainment,Media & Entertainment,Performing Arts,Performance art,948
fpsbench_000949,1.0.0,test,youtube8m,youtube,DLR-uIHeHa4,https://www.youtube.com/watch?v=DLR-uIHeHa4,,,255.0,270.0,15.0,263.0,265.0,2.0,4:15-4:30,4:23-4:25,What caused the white kind to fall over?,causality_detection,The white player captures the knight and nudges it by mistake,The black player captures the rook and nudges it by mistake,The black player captures the knight and nudges it by mistake,The white player touches the rook and nudges it by mistake,None of the above,4,8,,causality_detection,Hobbies & Gaming,Hobbies & Gaming,Games & Hobbies,Chess,949
fpsbench_000950,1.0.0,test,youtube8m,youtube,DLR-uIHeHa4,https://www.youtube.com/watch?v=DLR-uIHeHa4,,,255.0,270.0,15.0,263.0,265.0,2.0,4:15-4:30,4:23-4:25,At what time on black player's clock does the black player touch the white king in the clip?,state_at_event,01:50:00,02:54:00,01:51:00,01:49:00,None of the above,4,8,,state_at_event,Hobbies & Gaming,Hobbies & Gaming,Games & Hobbies,Chess,950
fpsbench_000951,1.0.0,test,youtube8m,youtube,QdkVhVwYJu0,https://www.youtube.com/watch?v=QdkVhVwYJu0,,,115.0,122.0,7.0,118.0,121.0,3.0,1:55-2:02,1:58-2:01,Which of these best represents what caused the steel ball to move from the left side of the board to the right?,causality_detection,It hit a yellow block which led to releasing of a steel ball and it pushing a lever,It hit the domino which led to releasing of a steel ball and it pushing a lever,It hit the joint between the lever and the domino which led to releasing of a steel ball and it pushing a lever,The lever moving slightly knocks a yellow block over which led to releasing of a steel ball and it pushing a lever,None of the above,7,21,,causality_detection,Hobbies & Gaming,Hobbies & Gaming,Games & Hobbies,Marble,951
fpsbench_000952,1.0.0,test,youtube8m,youtube,QdkVhVwYJu0,https://www.youtube.com/watch?v=QdkVhVwYJu0,,,160.0,172.0,12.0,163.0,171.0,8.0,2:40-2:52,2:43-2:51,Which of these events did not eventually lead to a steel ball touching a 6-6 domino in the bottom right?,causality_detection,The tiny magnetic ball is moves along with the same steel ball which touches the 6-6 domino,The tiny magnetic ball is moves along with the large steel ball,The tiny steel ball separates two steel balls,One of the balls nudge the blue block to the right,None of the above,4,32,,causality_detection,Hobbies & Gaming,Hobbies & Gaming,Games & Hobbies,Marble,952
fpsbench_000953,1.0.0,test,youtube8m,youtube,UrWd8XLk_X0,https://www.youtube.com/watch?v=UrWd8XLk_X0,,,58.0,62.0,4.0,59.0,62.0,3.0,0:58-1:02,0:59-1:02,What is the outcome of the player's swing?,blink_and_miss,"The ball flies to the left of the video, low to the ground","The ball flies to the left of the video, high off the ground","The ball flies to the right of the video, low to the ground","The ball flies to the right of the video, high off the ground",None of the above,6,18,,blink_and_miss,Sports & Fitness,Sports & Fitness,Team Sports,Cricket,953
fpsbench_000954,1.0.0,test,youtube8m,youtube,2J6i1QA1WeI,https://www.youtube.com/watch?v=2J6i1QA1WeI,,,78.0,82.0,4.0,78.0,82.0,4.0,1:18-1:22,1:18-1:22,How many rotations does the diver do?,repetitive_motion,2,2.5,3,3.5,None of the above,8,32,,repetitive_motion,Sports & Fitness,Sports & Fitness,Individual Sports,Diving,954
fpsbench_000955,1.0.0,test,youtube8m,youtube,VHvU9Fodw9s,https://www.youtube.com/watch?v=VHvU9Fodw9s,,,25.0,31.0,6.0,28.0,31.0,3.0,0:25-0:31,0:28-0:31,How many rotations does the diver do?,repetitive_motion,2,2.5,3,3.5,None of the above,4,12,,repetitive_motion,Sports & Fitness,Sports & Fitness,Individual Sports,Diving,955
fpsbench_000956,1.0.0,test,youtube8m,youtube,VHvU9Fodw9s,https://www.youtube.com/watch?v=VHvU9Fodw9s,,,97.0,101.0,4.0,97.0,101.0,4.0,1:37-1:41,1:37-1:41,How many rotations does the diver do?,repetitive_motion,2,2.5,3,3.5,None of the above,4,16,,repetitive_motion,Sports & Fitness,Sports & Fitness,Individual Sports,Diving,956
fpsbench_000957,1.0.0,test,youtube8m,youtube,VHvU9Fodw9s,https://www.youtube.com/watch?v=VHvU9Fodw9s,,,166.0,171.0,5.0,166.0,171.0,5.0,2:46-2:51,2:46-2:51,How many rotations does the diver do?,repetitive_motion,2,2.5,3,3.5,None of the above,4,20,,repetitive_motion,Sports & Fitness,Sports & Fitness,Individual Sports,Diving,957
fpsbench_000958,1.0.0,test,youtube8m,youtube,_ONGIvF-zoo,https://www.youtube.com/watch?v=_ONGIvF-zoo,,,10.0,15.0,5.0,10.0,15.0,5.0,0:10-0:15,0:10-0:15,How many rotations does the diver do?,repetitive_motion,2,2.5,3,3.5,None of the above,6,30,,repetitive_motion,Sports & Fitness,Sports & Fitness,Individual Sports,Diving,958
fpsbench_000959,1.0.0,test,youtube8m,youtube,_ONGIvF-zoo,https://www.youtube.com/watch?v=_ONGIvF-zoo,,,44.0,48.0,4.0,44.0,48.0,4.0,0:44-0:48,0:44-0:48,How many rotations does the diver do?,repetitive_motion,2,2.5,3,3.5,None of the above,6,24,,repetitive_motion,Sports & Fitness,Sports & Fitness,Individual Sports,Diving,959
fpsbench_000960,1.0.0,test,youtube8m,youtube,P4KHMz_6fDQ,https://www.youtube.com/watch?v=P4KHMz_6fDQ,,,69.0,73.0,4.0,69.0,73.0,4.0,1:09-1:13,1:09-1:13,How many rotations does the diver do?,repetitive_motion,2.5,3,3.5,4,None of the above,8,32,,repetitive_motion,Sports & Fitness,Sports & Fitness,Individual Sports,Diving,960
fpsbench_000961,1.0.0,test,youtube8m,youtube,P4KHMz_6fDQ,https://www.youtube.com/watch?v=P4KHMz_6fDQ,,,118.0,123.0,5.0,118.0,123.0,5.0,1:58-2:03,1:58-2:03,How many rotations does the diver do?,repetitive_motion,3.5,4,4.5,5,None of the above,10,50,,repetitive_motion,Sports & Fitness,Sports & Fitness,Individual Sports,Diving,961
fpsbench_000962,1.0.0,test,youtube8m,youtube,P4KHMz_6fDQ,https://www.youtube.com/watch?v=P4KHMz_6fDQ,,,165.0,172.0,7.0,168.0,172.0,4.0,2:45-2:52,2:48-2:52,How many rotations does the diver do?,repetitive_motion,3.5,4,4.5,5,None of the above,8,32,,repetitive_motion,Sports & Fitness,Sports & Fitness,Individual Sports,Diving,962
fpsbench_000963,1.0.0,test,youtube8m,youtube,P4KHMz_6fDQ,https://www.youtube.com/watch?v=P4KHMz_6fDQ,,,207.0,212.0,5.0,207.0,212.0,5.0,3:27-3:32,3:27-3:32,How many rotations does the diver do?,repetitive_motion,3.5,4,4.5,5,None of the above,10,50,,repetitive_motion,Sports & Fitness,Sports & Fitness,Individual Sports,Diving,963
fpsbench_000964,1.0.0,test,youtube8m,youtube,S-y6YlNcIrI,https://www.youtube.com/watch?v=S-y6YlNcIrI,,,34.0,38.0,4.0,34.0,38.0,4.0,0:34-0:38,0:34-0:38,How many rotations does the diver do?,repetitive_motion,2.5,3,3.5,4,None of the above,6,24,,repetitive_motion,Sports & Fitness,Sports & Fitness,Individual Sports,Diving,964
fpsbench_000965,1.0.0,test,youtube8m,youtube,S-y6YlNcIrI,https://www.youtube.com/watch?v=S-y6YlNcIrI,,,51.0,56.0,5.0,51.0,56.0,5.0,0:51-0:56,0:51-0:56,How many rotations does the diver do?,repetitive_motion,2.5,3,3.5,4,None of the above,7,35,,repetitive_motion,Sports & Fitness,Sports & Fitness,Individual Sports,Diving,965
fpsbench_000966,1.0.0,test,youtube8m,youtube,6AxIPsOvceg,https://www.youtube.com/watch?v=6AxIPsOvceg,,,99.0,106.0,7.0,99.0,106.0,7.0,1:39-1:46,1:39-1:46,How does the speed of the player change throughout the video?,speed_recognition,The player slows down,"The player speeds up, then slows down",The player speeds up,"The player slows down, then speeds up",None of the above,4,28,,speed_recognition,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Mario Kart,966
fpsbench_000967,1.0.0,test,youtube8m,youtube,6AxIPsOvceg,https://www.youtube.com/watch?v=6AxIPsOvceg,,,158.0,163.0,5.0,158.0,163.0,5.0,2:38-2:43,2:38-2:43,How does the speed of the player change throughout the video?,speed_recognition,The player slows down,"The player speeds up, then slows down",The player speeds up,"The player slows down, then speeds up",None of the above,6,30,,speed_recognition,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Mario Kart,967
fpsbench_000968,1.0.0,test,youtube8m,youtube,6AxIPsOvceg,https://www.youtube.com/watch?v=6AxIPsOvceg,,,216.0,220.0,4.0,216.0,220.0,4.0,3:36-3:40,3:36-3:40,How does the speed of the player change throughout the video?,speed_recognition,The player slows down,"The player speeds up, then slows down",The player speeds up,"The player slows down, then speeds up",None of the above,4,16,,speed_recognition,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Mario Kart,968
fpsbench_000969,1.0.0,test,youtube8m,youtube,6AxIPsOvceg,https://www.youtube.com/watch?v=6AxIPsOvceg,,,304.0,308.0,4.0,304.0,308.0,4.0,5:04-5:08,5:04-5:08,How does the speed of the player change throughout the video?,speed_recognition,The player slows down,"The player speeds up, then slows down",The player speeds up,"The player slows down, then speeds up",None of the above,4,16,,speed_recognition,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Mario Kart,969
fpsbench_000970,1.0.0,test,youtube8m,youtube,hg14_NhhXz4,https://www.youtube.com/watch?v=hg14_NhhXz4,,,23.0,28.0,5.0,23.0,28.0,5.0,0:23-0:28,0:23-0:28,How does the speed of the player change throughout the video?,speed_recognition,The player slows down,"The player speeds up, then slows down",The player speeds up,"The player slows down, then speeds up",None of the above,4,20,,speed_recognition,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Mario Kart,970
fpsbench_000971,1.0.0,test,youtube8m,youtube,hg14_NhhXz4,https://www.youtube.com/watch?v=hg14_NhhXz4,,,65.0,71.0,6.0,65.0,71.0,6.0,1:05-1:11,1:05-1:11,How does the speed of the player change throughout the video?,speed_recognition,The player slows down,"The player speeds up, then slows down",The player speeds up,"The player slows down, then speeds up",None of the above,7,42,,speed_recognition,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Mario Kart,971
fpsbench_000972,1.0.0,test,youtube8m,youtube,hg14_NhhXz4,https://www.youtube.com/watch?v=hg14_NhhXz4,,,95.0,101.0,6.0,95.0,101.0,6.0,1:35-1:41,1:35-1:41,How does the speed of the player change throughout the video?,speed_recognition,The player slows down,"The player speeds up, then slows down",The player speeds up,"The player slows down, then speeds up",None of the above,5,30,,speed_recognition,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Mario Kart,972
fpsbench_000973,1.0.0,test,youtube8m,youtube,8w_Qwb_xTss,https://www.youtube.com/watch?v=8w_Qwb_xTss,,,26.0,32.0,6.0,26.0,32.0,6.0,0:26-0:32,0:26-0:32,How does the speed of the player change throughout the video?,speed_recognition,The player slows down,"The player speeds up, then slows down",The player speeds up,"The player slows down, then speeds up",None of the above,5,30,,speed_recognition,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Mario Kart,973
fpsbench_000974,1.0.0,test,youtube8m,youtube,8w_Qwb_xTss,https://www.youtube.com/watch?v=8w_Qwb_xTss,,,77.0,83.0,6.0,77.0,83.0,6.0,1:17-1:23,1:17-1:23,How does the speed of the player change throughout the video?,speed_recognition,The player slows down,The player stays the same speed,The player speeds up,"The player slows down, then speeds up",None of the above,4,24,,speed_recognition,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Mario Kart,974
fpsbench_000975,1.0.0,test,youtube8m,youtube,8w_Qwb_xTss,https://www.youtube.com/watch?v=8w_Qwb_xTss,,,83.0,87.0,4.0,83.0,87.0,4.0,1:23-1:27,1:23-1:27,How does the speed of the player change throughout the video?,speed_recognition,The player stays the same speed,The player slows down,The player speeds up,"The player slows down, then speeds up",None of the above,4,16,,speed_recognition,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Mario Kart,975
fpsbench_000976,1.0.0,test,youtube8m,youtube,CmFfkwPuVkY,https://www.youtube.com/watch?v=CmFfkwPuVkY,,,45.0,52.0,7.0,49.0,52.0,3.0,0:45-0:52,0:49-0:52,Why does the player stop moving?,causality_detection,The player is hit by a red shell,The player is hit by a green shell,The player is hit by a blue shell,The player is hit by a boomerang,None of the above,5,15,,causality_detection,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Mario Kart,976
fpsbench_000977,1.0.0,test,youtube8m,youtube,CmFfkwPuVkY,https://www.youtube.com/watch?v=CmFfkwPuVkY,,,73.0,76.0,3.0,73.0,76.0,3.0,1:13-1:16,1:13-1:16,Why does the player stop moving?,causality_detection,The player is hit by a red shell,The player is hit by a green shell,The player is hit by a blue shell,The player is hit by a boomerang,None of the above,5,15,,causality_detection,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Mario Kart,977
fpsbench_000978,1.0.0,test,youtube8m,youtube,CmFfkwPuVkY,https://www.youtube.com/watch?v=CmFfkwPuVkY,,,109.0,115.0,6.0,109.0,115.0,6.0,1:49-1:55,1:49-1:55,Why does the player stop moving?,causality_detection,"The player is hit by a red shell, and then a green shell shortly after","The player is hit by a red shell, and then another red shell shortly after","The player is hit by a green shell, and then another green shell shortly after","The player is hit by a green shell, and then a red shell shortly after",None of the above,5,30,,causality_detection,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Mario Kart,978
fpsbench_000979,1.0.0,test,youtube8m,youtube,CmFfkwPuVkY,https://www.youtube.com/watch?v=CmFfkwPuVkY,,,120.0,125.0,5.0,120.0,125.0,5.0,2:00-2:05,2:00-2:05,Why does the player stop moving?,causality_detection,"The player is hit by a fireball, and then a lightning bolt","The player is hit by a red shell, and then a lightning bolt","The player is hit by a green shell, and then a lightning bolt","The player is hit by a lightning bolt, and then a green shell",None of the above,4,20,,causality_detection,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Mario Kart,979
fpsbench_000980,1.0.0,test,youtube8m,youtube,5mEq-IqZFZQ,https://www.youtube.com/watch?v=5mEq-IqZFZQ,,,40.0,48.0,8.0,40.0,48.0,8.0,0:40-0:48,0:40-0:48,Why does the player stop moving?,causality_detection,"The player is hit by a green shell, and then a boom box","The player is hit by a boom box, and then a green shell",The player is hit by a green shell twice,The player is hit by a boom box twice,None of the above,4,32,,causality_detection,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Mario Kart,980
fpsbench_000981,1.0.0,test,youtube8m,youtube,5mEq-IqZFZQ,https://www.youtube.com/watch?v=5mEq-IqZFZQ,,,163.0,173.0,10.0,163.0,173.0,10.0,2:43-2:53,2:43-2:53,How does the player manage to move to first place?,causality_detection,"He uses 3 mushrooms, which gives him a speed boost that gets him to second place. Then, the person in first place is hit by a red shell, allowing the player to pass","He uses a mushroom, which gives him a speed boost that gets him to second place. Then, the person in first place is hit by a red shell, allowing the player to pass","He uses a mushroom, which gives him a speed boost that gets him to second place. Then, the person in first place is hit by a green shell, allowing the player to pass","He uses 3 mushrooms, which gives him a speed boost that gets him to second place. Then, the person in first place is hit by a green shell, allowing the player to pass",None of the above,4,40,,causality_detection,Hobbies & Gaming,Hobbies & Gaming,Video Gaming,Mario Kart,981
